user_id,session_id,page,action,timestamp,source
179,1279,Search,purchase,2026-03-11 12:59:00.331152,Direct
179,1279,Profile,scroll,2026-03-22 12:59:00.331165,Google
127,2881,Home,purchase,2026-03-18 12:59:00.331183,Google
127,2881,Product,click,2026-03-19 12:59:00.331196,Direct
127,2881,Cart,scroll,2026-03-28 12:59:00.331208,Direct
127,2881,Checkout,click,2026-03-28 12:59:00.331220,Facebook
127,2881,Search,click,2026-03-19 12:59:00.331232,Google
127,2881,Profile,purchase,2026-03-04 12:59:00.331245,Ads
61,1907,Home,scroll,2026-03-24 12:59:00.331262,Instagram
61,1907,Product,click,2026-03-08 12:59:00.331276,Direct
61,1907,Cart,view,2026-03-12 12:59:00.331289,Ads
61,1907,Checkout,purchase,2026-03-22 12:59:00.331302,Direct
61,1907,Search,click,2026-03-25 12:59:00.331314,Ads
61,1907,Profile,purchase,2026-03-16 12:59:00.331326,Direct
115,3389,Home,purchase,2026-03-16 12:59:00.331344,Google
115,3389,Product,scroll,2026-03-13 12:59:00.331356,Google
115,3389,Cart,click,2026-03-12 12:59:00.331369,Direct
115,3389,Checkout,view,2026-03-04 12:59:00.331382,Google
115,3389,Search,purchase,2026-03-10 12:59:00.331395,Google
115,3389,Profile,click,2026-03-28 12:59:00.331407,Direct
35,2801,Home,scroll,2026-03-13 12:59:00.331424,Facebook
35,2801,Product,click,2026-02-27 12:59:00.331438,Google
35,2801,Cart,purchase,2026-03-10 12:59:00.331451,Google
35,2801,Checkout,click,2026-03-18 12:59:00.331463,Facebook
35,2801,Search,click,2026-03-24 12:59:00.331476,Ads
35,2801,Profile,purchase,2026-03-11 12:59:00.331489,Ads
29,1521,Home,click,2026-03-23 12:59:00.331506,Google
29,1521,Product,purchase,2026-03-05 12:59:00.331519,Ads
29,1521,Cart,view,2026-03-03 12:59:00.331532,Direct
29,1521,Checkout,scroll,2026-03-23 12:59:00.331545,Direct
29,1521,Search,scroll,2026-03-16 12:59:00.331557,Google
29,1521,Profile,scroll,2026-03-04 12:59:00.331570,Direct
112,4325,Home,click,2026-03-12 12:59:00.331587,Direct
112,4325,Product,view,2026-03-06 12:59:00.331600,Ads
112,4325,Cart,scroll,2026-03-05 12:59:00.331612,Facebook
112,4325,Checkout,purchase,2026-03-05 12:59:00.331624,Facebook
112,4325,Search,purchase,2026-03-24 12:59:00.331637,Direct
112,4325,Profile,scroll,2026-03-13 12:59:00.331650,Ads
4,3661,Home,view,2026-03-21 12:59:00.331667,Ads
4,3661,Product,scroll,2026-03-27 12:59:00.331680,Facebook
4,3661,Cart,scroll,2026-02-27 12:59:00.331702,Direct
4,3661,Checkout,view,2026-03-03 12:59:00.331716,Direct
4,3661,Search,click,2026-03-01 12:59:00.331865,Facebook
4,3661,Profile,view,2026-03-13 12:59:00.331886,Direct
108,3927,Home,scroll,2026-03-23 12:59:00.331905,Facebook
108,3927,Product,scroll,2026-03-27 12:59:00.331918,Ads
108,3927,Cart,click,2026-03-16 12:59:00.331931,Facebook
108,3927,Checkout,view,2026-02-27 12:59:00.331944,Ads
108,3927,Search,purchase,2026-03-06 12:59:00.331957,Google
108,3927,Profile,view,2026-03-26 12:59:00.331971,Facebook
54,3490,Home,scroll,2026-02-26 12:59:00.331988,Ads
54,3490,Product,purchase,2026-03-07 12:59:00.332001,Direct
54,3490,Cart,view,2026-03-09 12:59:00.332025,Facebook
54,3490,Checkout,click,2026-03-23 12:59:00.332040,Facebook
54,3490,Search,click,2026-03-15 12:59:00.332054,Instagram
54,3490,Profile,scroll,2026-02-26 12:59:00.332067,Facebook
14,1411,Home,view,2026-03-12 12:59:00.332085,Google
14,1411,Product,view,2026-03-06 12:59:00.332098,Direct
14,1411,Cart,click,2026-03-26 12:59:00.332110,Instagram
14,1411,Checkout,scroll,2026-03-21 12:59:00.332123,Facebook
14,1411,Search,view,2026-03-16 12:59:00.332136,Ads
14,1411,Profile,view,2026-03-20 12:59:00.332149,Direct
171,3540,Home,scroll,2026-03-01 12:59:00.332167,Instagram
171,3540,Product,scroll,2026-03-25 12:59:00.332180,Facebook
171,3540,Cart,click,2026-02-26 12:59:00.332193,Direct
171,3540,Checkout,click,2026-03-08 12:59:00.332206,Facebook
171,3540,Search,scroll,2026-03-23 12:59:00.332218,Facebook
171,3540,Profile,scroll,2026-03-12 12:59:00.332231,Direct
16,2005,Home,click,2026-02-27 12:59:00.332248,Facebook
16,2005,Product,scroll,2026-03-15 12:59:00.332261,Ads
16,2005,Cart,view,2026-03-07 12:59:00.332274,Ads
16,2005,Checkout,click,2026-03-12 12:59:00.332287,Google
16,2005,Search,purchase,2026-03-19 12:59:00.332300,Ads
16,2005,Profile,scroll,2026-03-18 12:59:00.332313,Google
178,2118,Home,purchase,2026-03-16 12:59:00.332331,Google
178,2118,Product,scroll,2026-03-26 12:59:00.332344,Direct
178,2118,Cart,view,2026-03-17 12:59:00.332357,Facebook
178,2118,Checkout,view,2026-03-15 12:59:00.332370,Direct
178,2118,Search,scroll,2026-03-28 12:59:00.332383,Ads
178,2118,Profile,view,2026-03-01 12:59:00.332395,Instagram
39,3628,Home,scroll,2026-03-09 12:59:00.332412,Facebook
39,3628,Product,scroll,2026-03-27 12:59:00.332425,Google
39,3628,Cart,click,2026-03-08 12:59:00.332446,Direct
39,3628,Checkout,purchase,2026-03-18 12:59:00.332460,Ads
39,3628,Search,click,2026-03-06 12:59:00.332473,Ads
39,3628,Profile,scroll,2026-03-15 12:59:00.332486,Facebook
122,1958,Home,scroll,2026-03-04 12:59:00.332503,Instagram
122,1958,Product,click,2026-02-28 12:59:00.332516,Direct
122,1958,Cart,view,2026-03-18 12:59:00.332529,Instagram
122,1958,Checkout,view,2026-03-27 12:59:00.332542,Instagram
122,1958,Search,view,2026-03-27 12:59:00.332554,Google
122,1958,Profile,view,2026-03-28 12:59:00.332567,Ads
91,4693,Home,scroll,2026-03-04 12:59:00.332584,Google
91,4693,Product,purchase,2026-03-01 12:59:00.332597,Instagram
91,4693,Cart,click,2026-03-08 12:59:00.332610,Direct
91,4693,Checkout,scroll,2026-03-21 12:59:00.332622,Google
91,4693,Search,scroll,2026-03-13 12:59:00.332635,Direct
91,4693,Profile,view,2026-03-04 12:59:00.332648,Google
143,2455,Home,purchase,2026-03-24 12:59:00.332666,Google
143,2455,Product,view,2026-03-23 12:59:00.332679,Facebook
143,2455,Cart,purchase,2026-03-11 12:59:00.332692,Facebook
143,2455,Checkout,scroll,2026-03-04 12:59:00.332705,Direct
143,2455,Search,view,2026-03-17 12:59:00.332717,Google
143,2455,Profile,view,2026-03-28 12:59:00.332738,Ads
88,1259,Home,purchase,2026-03-03 12:59:00.332756,Facebook
88,1259,Product,scroll,2026-03-09 12:59:00.332788,Google
88,1259,Cart,scroll,2026-03-19 12:59:00.332810,Facebook
88,1259,Checkout,view,2026-02-26 12:59:00.332823,Instagram
88,1259,Search,click,2026-02-27 12:59:00.332836,Facebook
88,1259,Profile,purchase,2026-03-20 12:59:00.332849,Facebook
57,2813,Home,scroll,2026-03-20 12:59:00.332867,Google
57,2813,Product,click,2026-03-08 12:59:00.332880,Instagram
57,2813,Cart,view,2026-03-01 12:59:00.332893,Google
57,2813,Checkout,view,2026-03-07 12:59:00.332906,Direct
57,2813,Search,click,2026-03-22 12:59:00.332919,Google
57,2813,Profile,view,2026-03-17 12:59:00.332940,Direct
34,4698,Home,purchase,2026-03-07 12:59:00.332960,Facebook
34,4698,Product,view,2026-03-27 12:59:00.332974,Direct
34,4698,Cart,click,2026-03-17 12:59:00.332986,Facebook
34,4698,Checkout,scroll,2026-02-28 12:59:00.332999,Direct
34,4698,Search,view,2026-03-28 12:59:00.333012,Direct
34,4698,Profile,purchase,2026-02-28 12:59:00.333024,Facebook
12,3907,Home,scroll,2026-02-26 12:59:00.333042,Ads
12,3907,Product,view,2026-03-17 12:59:00.333055,Instagram
12,3907,Cart,click,2026-03-16 12:59:00.333068,Facebook
12,3907,Checkout,scroll,2026-03-05 12:59:00.333096,Google
12,3907,Search,click,2026-03-26 12:59:00.333110,Facebook
12,3907,Profile,scroll,2026-02-28 12:59:00.333123,Facebook
171,2780,Home,click,2026-03-20 12:59:00.333140,Facebook
171,2780,Product,purchase,2026-03-12 12:59:00.333153,Instagram
171,2780,Cart,scroll,2026-03-10 12:59:00.333165,Instagram
171,2780,Checkout,view,2026-03-07 12:59:00.333178,Google
171,2780,Search,scroll,2026-03-28 12:59:00.333191,Ads
171,2780,Profile,view,2026-03-06 12:59:00.333244,Facebook
128,1711,Home,click,2026-03-06 12:59:00.333263,Instagram
128,1711,Product,view,2026-03-28 12:59:00.333276,Ads
128,1711,Cart,view,2026-03-11 12:59:00.333288,Google
128,1711,Checkout,purchase,2026-02-26 12:59:00.333301,Direct
128,1711,Search,click,2026-03-18 12:59:00.333313,Facebook
128,1711,Profile,view,2026-03-25 12:59:00.333326,Facebook
40,3187,Home,click,2026-03-04 12:59:00.333344,Google
40,3187,Product,purchase,2026-03-05 12:59:00.333357,Ads
40,3187,Cart,scroll,2026-03-16 12:59:00.333370,Direct
40,3187,Checkout,purchase,2026-03-14 12:59:00.333382,Instagram
40,3187,Search,scroll,2026-03-11 12:59:00.333395,Google
40,3187,Profile,purchase,2026-03-19 12:59:00.333407,Direct
104,4641,Home,purchase,2026-03-28 12:59:00.333425,Instagram
104,4641,Product,view,2026-03-20 12:59:00.333437,Ads
104,4641,Cart,click,2026-03-14 12:59:00.333450,Ads
104,4641,Checkout,view,2026-03-17 12:59:00.333462,Google
104,4641,Search,click,2026-03-01 12:59:00.333475,Direct
104,4641,Profile,purchase,2026-03-14 12:59:00.333488,Ads
6,3919,Home,purchase,2026-03-06 12:59:00.333505,Google
6,3919,Product,click,2026-03-13 12:59:00.333518,Ads
6,3919,Cart,purchase,2026-03-26 12:59:00.333530,Ads
6,3919,Checkout,purchase,2026-03-14 12:59:00.333543,Direct
6,3919,Search,scroll,2026-03-27 12:59:00.333556,Ads
6,3919,Profile,purchase,2026-03-13 12:59:00.333568,Facebook
44,2114,Home,view,2026-02-26 12:59:00.333586,Instagram
44,2114,Product,purchase,2026-03-16 12:59:00.333599,Google
44,2114,Cart,view,2026-03-23 12:59:00.333612,Facebook
44,2114,Checkout,click,2026-03-13 12:59:00.333625,Direct
44,2114,Search,click,2026-03-20 12:59:00.333639,Instagram
44,2114,Profile,scroll,2026-03-11 12:59:00.333651,Google
126,1155,Home,scroll,2026-03-16 12:59:00.333670,Instagram
126,1155,Product,scroll,2026-02-26 12:59:00.333683,Instagram
126,1155,Cart,purchase,2026-02-27 12:59:00.333696,Facebook
126,1155,Checkout,click,2026-02-26 12:59:00.333709,Direct
126,1155,Search,view,2026-03-03 12:59:00.333761,Instagram
126,1155,Profile,view,2026-03-08 12:59:00.333803,Google
7,3864,Home,view,2026-03-24 12:59:00.333830,Instagram
7,3864,Product,click,2026-03-01 12:59:00.333843,Instagram
7,3864,Cart,scroll,2026-03-04 12:59:00.333856,Direct
7,3864,Checkout,click,2026-03-23 12:59:00.333868,Ads
7,3864,Search,scroll,2026-03-10 12:59:00.333881,Instagram
7,3864,Profile,click,2026-02-26 12:59:00.333894,Google
139,3891,Home,purchase,2026-03-15 12:59:00.333911,Instagram
139,3891,Product,purchase,2026-03-16 12:59:00.333924,Ads
139,3891,Cart,purchase,2026-03-11 12:59:00.333937,Facebook
139,3891,Checkout,view,2026-03-25 12:59:00.333958,Facebook
139,3891,Search,scroll,2026-03-07 12:59:00.333973,Google
139,3891,Profile,scroll,2026-03-03 12:59:00.333986,Instagram
8,2245,Home,view,2026-03-09 12:59:00.334004,Instagram
8,2245,Product,purchase,2026-03-20 12:59:00.334017,Google
8,2245,Cart,view,2026-03-19 12:59:00.334030,Direct
8,2245,Checkout,click,2026-03-06 12:59:00.334042,Direct
8,2245,Search,scroll,2026-03-26 12:59:00.334055,Direct
8,2245,Profile,purchase,2026-03-08 12:59:00.334067,Ads
10,2790,Home,click,2026-02-26 12:59:00.334085,Direct
10,2790,Product,view,2026-03-26 12:59:00.334098,Direct
10,2790,Cart,purchase,2026-03-22 12:59:00.334111,Ads
10,2790,Checkout,scroll,2026-03-10 12:59:00.334123,Direct
10,2790,Search,click,2026-03-28 12:59:00.334136,Google
10,2790,Profile,click,2026-03-18 12:59:00.334148,Google
149,4915,Home,scroll,2026-03-16 12:59:00.334165,Ads
149,4915,Product,scroll,2026-03-03 12:59:00.334178,Google
149,4915,Cart,view,2026-03-16 12:59:00.334191,Facebook
149,4915,Checkout,click,2026-03-27 12:59:00.334203,Google
149,4915,Search,click,2026-03-05 12:59:00.334216,Instagram
149,4915,Profile,scroll,2026-03-13 12:59:00.334228,Instagram
113,3525,Home,purchase,2026-03-22 12:59:00.334246,Facebook
113,3525,Product,purchase,2026-03-10 12:59:00.334259,Instagram
113,3525,Cart,purchase,2026-03-24 12:59:00.334272,Google
113,3525,Checkout,purchase,2026-03-13 12:59:00.334284,Google
113,3525,Search,scroll,2026-03-01 12:59:00.334297,Google
113,3525,Profile,purchase,2026-03-17 12:59:00.334309,Ads
103,4953,Home,view,2026-03-09 12:59:00.334327,Direct
103,4953,Product,view,2026-03-26 12:59:00.334339,Direct
103,4953,Cart,view,2026-03-18 12:59:00.334352,Instagram
103,4953,Checkout,purchase,2026-03-06 12:59:00.334425,Direct
103,4953,Search,scroll,2026-03-08 12:59:00.334465,Ads
103,4953,Profile,click,2026-03-20 12:59:00.334489,Google
65,3355,Home,click,2026-03-16 12:59:00.334521,Instagram
65,3355,Product,click,2026-03-10 12:59:00.334549,Google
65,3355,Cart,view,2026-03-20 12:59:00.334571,Direct
65,3355,Checkout,click,2026-03-23 12:59:00.334584,Instagram
65,3355,Search,view,2026-03-20 12:59:00.334597,Ads
65,3355,Profile,click,2026-03-07 12:59:00.334609,Google
131,2488,Home,view,2026-03-04 12:59:00.334626,Instagram
131,2488,Product,scroll,2026-03-09 12:59:00.334639,Google
131,2488,Cart,purchase,2026-03-22 12:59:00.334652,Ads
131,2488,Checkout,click,2026-03-15 12:59:00.334664,Instagram
131,2488,Search,click,2026-03-07 12:59:00.334677,Instagram
131,2488,Profile,view,2026-03-16 12:59:00.334689,Facebook
74,1357,Home,view,2026-03-11 12:59:00.334706,Direct
74,1357,Product,scroll,2026-03-20 12:59:00.334719,Google
74,1357,Cart,purchase,2026-03-09 12:59:00.334731,Instagram
74,1357,Checkout,purchase,2026-03-26 12:59:00.334744,Google
74,1357,Search,click,2026-03-13 12:59:00.334840,Facebook
74,1357,Profile,purchase,2026-03-11 12:59:00.334877,Google
117,3854,Home,purchase,2026-03-27 12:59:00.334896,Instagram
117,3854,Product,scroll,2026-03-16 12:59:00.334910,Facebook
117,3854,Cart,purchase,2026-03-07 12:59:00.334923,Facebook
117,3854,Checkout,click,2026-03-18 12:59:00.334936,Facebook
117,3854,Search,click,2026-03-13 12:59:00.334949,Google
117,3854,Profile,view,2026-03-09 12:59:00.334962,Ads
42,3927,Home,view,2026-02-28 12:59:00.334980,Ads
42,3927,Product,scroll,2026-02-27 12:59:00.334994,Facebook
42,3927,Cart,scroll,2026-03-20 12:59:00.335007,Ads
42,3927,Checkout,click,2026-03-22 12:59:00.335020,Facebook
42,3927,Search,purchase,2026-03-23 12:59:00.335033,Facebook
42,3927,Profile,purchase,2026-03-28 12:59:00.335046,Direct
179,2860,Home,scroll,2026-03-15 12:59:00.335063,Instagram
179,2860,Product,click,2026-03-02 12:59:00.335091,Instagram
179,2860,Cart,scroll,2026-03-07 12:59:00.335106,Instagram
179,2860,Checkout,scroll,2026-03-28 12:59:00.335120,Direct
179,2860,Search,scroll,2026-02-28 12:59:00.335132,Google
179,2860,Profile,purchase,2026-03-11 12:59:00.335145,Ads
188,3128,Home,purchase,2026-03-16 12:59:00.335163,Facebook
188,3128,Product,scroll,2026-03-20 12:59:00.335176,Google
188,3128,Cart,view,2026-03-02 12:59:00.335189,Google
188,3128,Checkout,purchase,2026-03-15 12:59:00.335201,Facebook
188,3128,Search,click,2026-03-21 12:59:00.335222,Instagram
188,3128,Profile,scroll,2026-03-25 12:59:00.335236,Ads
124,4402,Home,click,2026-03-11 12:59:00.335254,Ads
124,4402,Product,view,2026-03-19 12:59:00.335267,Ads
124,4402,Cart,scroll,2026-03-11 12:59:00.335281,Facebook
124,4402,Checkout,purchase,2026-03-11 12:59:00.335293,Direct
124,4402,Search,scroll,2026-03-09 12:59:00.335306,Facebook
124,4402,Profile,click,2026-03-27 12:59:00.335319,Ads
143,1987,Home,view,2026-03-28 12:59:00.335336,Instagram
143,1987,Product,view,2026-03-22 12:59:00.335348,Direct
143,1987,Cart,click,2026-02-28 12:59:00.335362,Direct
143,1987,Checkout,scroll,2026-03-23 12:59:00.335375,Instagram
143,1987,Search,scroll,2026-03-11 12:59:00.335387,Google
143,1987,Profile,click,2026-03-19 12:59:00.335400,Facebook
19,4989,Home,click,2026-03-18 12:59:00.335418,Direct
19,4989,Product,view,2026-03-22 12:59:00.335431,Direct
19,4989,Cart,purchase,2026-03-28 12:59:00.335444,Google
19,4989,Checkout,scroll,2026-03-27 12:59:00.335456,Google
19,4989,Search,view,2026-03-26 12:59:00.335468,Ads
19,4989,Profile,click,2026-03-03 12:59:00.335481,Instagram
16,4766,Home,purchase,2026-03-24 12:59:00.335499,Instagram
16,4766,Product,view,2026-03-10 12:59:00.335512,Facebook
16,4766,Cart,view,2026-03-14 12:59:00.335525,Ads
16,4766,Checkout,scroll,2026-03-01 12:59:00.335538,Direct
16,4766,Search,scroll,2026-02-28 12:59:00.335551,Ads
16,4766,Profile,scroll,2026-03-10 12:59:00.335563,Instagram
178,4961,Home,view,2026-03-10 12:59:00.335580,Facebook
178,4961,Product,scroll,2026-03-23 12:59:00.335594,Google
178,4961,Cart,click,2026-03-22 12:59:00.335606,Google
178,4961,Checkout,purchase,2026-03-22 12:59:00.335619,Instagram
178,4961,Search,click,2026-02-28 12:59:00.335632,Instagram
178,4961,Profile,click,2026-03-23 12:59:00.335644,Instagram
29,3897,Home,purchase,2026-02-27 12:59:00.335661,Google
29,3897,Product,view,2026-02-27 12:59:00.335675,Facebook
29,3897,Cart,purchase,2026-03-18 12:59:00.335687,Google
29,3897,Checkout,click,2026-03-22 12:59:00.335700,Direct
29,3897,Search,scroll,2026-03-21 12:59:00.335714,Direct
29,3897,Profile,click,2026-03-22 12:59:00.335729,Instagram
154,4429,Home,click,2026-03-18 12:59:00.335746,Direct
154,4429,Product,scroll,2026-03-06 12:59:00.335759,Ads
154,4429,Cart,purchase,2026-02-26 12:59:00.335799,Facebook
154,4429,Checkout,purchase,2026-03-05 12:59:00.335826,Instagram
154,4429,Search,click,2026-03-09 12:59:00.335851,Ads
154,4429,Profile,scroll,2026-03-02 12:59:00.335893,Direct
75,3345,Home,click,2026-03-05 12:59:00.335915,Instagram
75,3345,Product,view,2026-03-03 12:59:00.335928,Instagram
75,3345,Cart,view,2026-03-23 12:59:00.335941,Direct
75,3345,Checkout,view,2026-03-28 12:59:00.335954,Facebook
75,3345,Search,view,2026-03-09 12:59:00.335966,Facebook
75,3345,Profile,view,2026-03-02 12:59:00.335979,Direct
130,4898,Home,purchase,2026-03-20 12:59:00.335996,Direct
130,4898,Product,purchase,2026-03-03 12:59:00.336010,Ads
130,4898,Cart,purchase,2026-03-10 12:59:00.336022,Google
130,4898,Checkout,purchase,2026-03-11 12:59:00.336034,Direct
130,4898,Search,click,2026-03-27 12:59:00.336047,Direct
130,4898,Profile,view,2026-03-01 12:59:00.336069,Instagram
174,2391,Home,view,2026-03-01 12:59:00.336088,Google
174,2391,Product,scroll,2026-03-17 12:59:00.336101,Ads
174,2391,Cart,scroll,2026-03-03 12:59:00.336114,Google
174,2391,Checkout,click,2026-03-15 12:59:00.336127,Instagram
174,2391,Search,scroll,2026-03-03 12:59:00.336140,Instagram
174,2391,Profile,purchase,2026-03-11 12:59:00.336153,Facebook
49,3885,Home,view,2026-03-01 12:59:00.336170,Instagram
49,3885,Product,scroll,2026-03-17 12:59:00.336183,Direct
49,3885,Cart,view,2026-03-25 12:59:00.336196,Google
49,3885,Checkout,click,2026-03-24 12:59:00.336209,Ads
49,3885,Search,click,2026-03-16 12:59:00.336222,Ads
49,3885,Profile,purchase,2026-03-03 12:59:00.336235,Ads
25,1844,Home,view,2026-03-09 12:59:00.336252,Google
25,1844,Product,purchase,2026-03-14 12:59:00.336265,Google
25,1844,Cart,scroll,2026-03-26 12:59:00.336278,Direct
25,1844,Checkout,purchase,2026-03-21 12:59:00.336290,Instagram
25,1844,Search,scroll,2026-03-10 12:59:00.336303,Google
25,1844,Profile,purchase,2026-03-23 12:59:00.336315,Direct
167,1315,Home,view,2026-03-03 12:59:00.336332,Google
167,1315,Product,purchase,2026-03-12 12:59:00.336345,Direct
167,1315,Cart,scroll,2026-03-16 12:59:00.336357,Ads
167,1315,Checkout,purchase,2026-02-28 12:59:00.336370,Facebook
167,1315,Search,purchase,2026-03-27 12:59:00.336382,Ads
167,1315,Profile,view,2026-03-13 12:59:00.336395,Instagram
19,1055,Home,purchase,2026-03-16 12:59:00.336413,Instagram
19,1055,Product,view,2026-03-27 12:59:00.336426,Facebook
19,1055,Cart,view,2026-03-04 12:59:00.336439,Direct
19,1055,Checkout,click,2026-03-23 12:59:00.336452,Instagram
19,1055,Search,purchase,2026-03-01 12:59:00.336465,Instagram
19,1055,Profile,view,2026-03-23 12:59:00.336478,Instagram
89,3952,Home,purchase,2026-03-02 12:59:00.336510,Facebook
89,3952,Product,scroll,2026-03-10 12:59:00.336525,Direct
89,3952,Cart,view,2026-03-06 12:59:00.336539,Google
89,3952,Checkout,purchase,2026-03-02 12:59:00.336552,Facebook
89,3952,Search,purchase,2026-03-03 12:59:00.336564,Instagram
89,3952,Profile,view,2026-03-07 12:59:00.336577,Facebook
99,2688,Home,view,2026-03-07 12:59:00.336595,Ads
99,2688,Product,click,2026-03-19 12:59:00.336608,Google
99,2688,Cart,click,2026-02-27 12:59:00.336620,Google
99,2688,Checkout,purchase,2026-03-11 12:59:00.336633,Google
99,2688,Search,purchase,2026-03-14 12:59:00.336646,Direct
99,2688,Profile,view,2026-03-07 12:59:00.336658,Facebook
121,3729,Home,view,2026-03-04 12:59:00.336676,Google
121,3729,Product,purchase,2026-03-14 12:59:00.336689,Facebook
121,3729,Cart,click,2026-03-03 12:59:00.336702,Ads
121,3729,Checkout,click,2026-03-06 12:59:00.336715,Instagram
121,3729,Search,purchase,2026-02-26 12:59:00.336727,Facebook
121,3729,Profile,click,2026-03-28 12:59:00.336740,Ads
90,1885,Home,purchase,2026-03-05 12:59:00.336757,Direct
90,1885,Product,purchase,2026-03-18 12:59:00.336797,Instagram
90,1885,Cart,view,2026-03-10 12:59:00.336813,Direct
90,1885,Checkout,scroll,2026-03-18 12:59:00.336826,Instagram
90,1885,Search,click,2026-03-04 12:59:00.336840,Direct
90,1885,Profile,view,2026-03-23 12:59:00.336861,Google
154,4978,Home,view,2026-03-21 12:59:00.336897,Ads
154,4978,Product,view,2026-03-13 12:59:00.336912,Instagram
154,4978,Cart,scroll,2026-03-20 12:59:00.336925,Direct
154,4978,Checkout,scroll,2026-03-09 12:59:00.336938,Direct
154,4978,Search,view,2026-03-25 12:59:00.336950,Direct
154,4978,Profile,click,2026-03-18 12:59:00.336963,Google
78,3783,Home,click,2026-03-25 12:59:00.336980,Instagram
78,3783,Product,view,2026-02-27 12:59:00.336994,Google
78,3783,Cart,scroll,2026-03-02 12:59:00.337017,Ads
78,3783,Checkout,click,2026-03-15 12:59:00.337032,Instagram
78,3783,Search,purchase,2026-02-28 12:59:00.337046,Google
78,3783,Profile,click,2026-03-23 12:59:00.337059,Direct
119,4054,Home,scroll,2026-03-06 12:59:00.337076,Google
119,4054,Product,click,2026-03-09 12:59:00.337089,Direct
119,4054,Cart,click,2026-03-23 12:59:00.337103,Google
119,4054,Checkout,view,2026-03-20 12:59:00.337115,Instagram
119,4054,Search,purchase,2026-03-23 12:59:00.337128,Google
119,4054,Profile,view,2026-03-03 12:59:00.337141,Instagram
109,4082,Home,view,2026-03-03 12:59:00.337165,Direct
109,4082,Product,view,2026-03-06 12:59:00.337179,Google
109,4082,Cart,click,2026-03-24 12:59:00.337192,Direct
109,4082,Checkout,purchase,2026-03-23 12:59:00.337205,Facebook
109,4082,Search,scroll,2026-03-14 12:59:00.337218,Google
109,4082,Profile,click,2026-03-28 12:59:00.337231,Instagram
200,3383,Home,view,2026-03-28 12:59:00.337249,Instagram
200,3383,Product,purchase,2026-03-06 12:59:00.337261,Direct
200,3383,Cart,scroll,2026-03-27 12:59:00.337274,Instagram
200,3383,Checkout,scroll,2026-03-17 12:59:00.337286,Google
200,3383,Search,click,2026-03-27 12:59:00.337299,Ads
200,3383,Profile,view,2026-03-27 12:59:00.337311,Facebook
60,2733,Home,purchase,2026-03-03 12:59:00.337328,Facebook
60,2733,Product,scroll,2026-03-11 12:59:00.337341,Direct
60,2733,Cart,purchase,2026-03-20 12:59:00.337354,Google
60,2733,Checkout,click,2026-03-09 12:59:00.337366,Facebook
60,2733,Search,click,2026-03-20 12:59:00.337379,Direct
60,2733,Profile,view,2026-02-28 12:59:00.337391,Instagram
125,4731,Home,view,2026-03-07 12:59:00.337408,Facebook
125,4731,Product,click,2026-03-04 12:59:00.337422,Facebook
125,4731,Cart,scroll,2026-02-26 12:59:00.337435,Google
125,4731,Checkout,click,2026-03-05 12:59:00.337447,Ads
125,4731,Search,view,2026-03-14 12:59:00.337460,Facebook
125,4731,Profile,click,2026-03-01 12:59:00.337472,Google
101,2481,Home,scroll,2026-03-14 12:59:00.337489,Google
101,2481,Product,view,2026-03-22 12:59:00.337502,Facebook
101,2481,Cart,purchase,2026-03-16 12:59:00.337514,Google
101,2481,Checkout,view,2026-03-06 12:59:00.337527,Direct
101,2481,Search,click,2026-03-16 12:59:00.337539,Facebook
101,2481,Profile,scroll,2026-03-02 12:59:00.337552,Google
73,1218,Home,view,2026-03-28 12:59:00.337569,Direct
73,1218,Product,purchase,2026-03-11 12:59:00.337582,Ads
73,1218,Cart,scroll,2026-03-26 12:59:00.337594,Google
73,1218,Checkout,purchase,2026-03-04 12:59:00.337609,Facebook
73,1218,Search,view,2026-03-25 12:59:00.337621,Google
73,1218,Profile,click,2026-03-17 12:59:00.337634,Google
66,4532,Home,purchase,2026-03-11 12:59:00.337651,Google
66,4532,Product,scroll,2026-03-20 12:59:00.337664,Direct
66,4532,Cart,view,2026-03-21 12:59:00.337677,Ads
66,4532,Checkout,view,2026-03-24 12:59:00.337690,Google
66,4532,Search,view,2026-03-06 12:59:00.337703,Direct
66,4532,Profile,click,2026-03-01 12:59:00.337715,Google
5,4285,Home,click,2026-03-25 12:59:00.337741,Facebook
5,4285,Product,view,2026-03-27 12:59:00.337755,Direct
5,4285,Cart,view,2026-03-25 12:59:00.337785,Google
5,4285,Checkout,view,2026-03-17 12:59:00.337808,Google
5,4285,Search,view,2026-03-19 12:59:00.337821,Facebook
5,4285,Profile,view,2026-03-05 12:59:00.337835,Facebook
123,4778,Home,view,2026-03-10 12:59:00.337852,Ads
123,4778,Product,click,2026-03-21 12:59:00.337865,Instagram
123,4778,Cart,scroll,2026-02-27 12:59:00.337877,Facebook
123,4778,Checkout,scroll,2026-03-15 12:59:00.337891,Facebook
123,4778,Search,click,2026-03-28 12:59:00.337904,Direct
123,4778,Profile,scroll,2026-03-21 12:59:00.337916,Ads
165,3093,Home,click,2026-03-25 12:59:00.337942,Facebook
165,3093,Product,click,2026-03-09 12:59:00.337958,Facebook
165,3093,Cart,click,2026-03-21 12:59:00.337971,Google
165,3093,Checkout,purchase,2026-03-17 12:59:00.337984,Facebook
165,3093,Search,view,2026-03-21 12:59:00.337996,Google
165,3093,Profile,purchase,2026-02-27 12:59:00.338009,Instagram
